time,bot,winner,winnerHP,probs
12.68174,bot,bot,1,[0.13,0.07,0.12,0.16,0.08,0.08,0.08,0.06]
27.14174,bot,player,3,[0.11,0.07,0.14,0.14,0.06,0.06,0.06,0.05]
15,bot,player,2,[0.13,0.07,0.12,0.16,0.08,0.08,0.08,0.06]
13.93298,botGenetic,player,2,[0.001471395,0.00479209,0.02543115,0.03112573,0.06964286,0.1231451,-0.0919335,-0.03920061]
30.01294,botGenetic,botGenetic,1,[0.001471395,0.00479209,0.02543115,0.03112573,0.06964286,0.1231451,-0.0919335,-0.03920061]
27.0199,botGenetic,player,5,[0.001471395,0.00479209,0.02543115,0.03112573,0.06964286,0.1231451,-0.0919335,-0.03920061]
11.20752,botGenetic,player,3,[0.05551806,0.01377783,0.1078418,0.004259436,0.1679167,0.03689095,-0.0336238,-0.05463225]
11.47998,botGenetic,player,2,[0.05551806,0.01377783,0.1078418,0.004259436,0.1679167,0.03689095,-0.0336238,-0.05463225]
