time,bot,winner,winnerHP,probs
33.17843,bot,player,2,[0.13,0.07,0.12,0.16,0.08,0.08,0.08,0.06]
21.08,bot,player,3,[0.13,0.07,0.12,0.16,0.08,0.08,0.08,0.06]
21.92,bot,player,3,[0.13,0.07,0.12,0.16,0.08,0.08,0.08,0.06]
93.75843,bot,bot,2,[0.13,0.07,0.12,0.16,0.08,0.08,0.08,0.06]
23.36,bot,bot,1,[0.13,0.07,0.12,0.16,0.08,0.08,0.08,0.06]
54.8,bot,player,5,[0.13,0.07,0.12,0.16,0.08,0.08,0.08,0.06]
